Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KYLIN-2158,13017976,Delete joint dimension not right,zhongjian,zhongjian,Major,Closed,Fixed,04/Nov/16 08:19,26/Nov/16 08:12,
Bug,KYLIN-1978,13000726,kylin.sh compatible issue on Ubuntu,yimingliu,shaofengshi,Major,Closed,Fixed,28/Aug/16 01:51,26/Nov/16 08:12,
Bug,KYLIN-2097,13012751,"Get 'Column does not exist in row key desc"" on cube has TopN measure",shaofengshi,shaofengshi,Major,Closed,Fixed,17/Oct/16 03:21,26/Nov/16 08:12,
Bug,KYLIN-2201,13021087,Cube desc and aggregation group rule combination max check fail,R0ger,R0ger,Major,Closed,Fixed,16/Nov/16 09:17,26/Nov/16 08:12,
Bug,KYLIN-2178,13020341,CubeDescTest is unstable,shaofengshi,shaofengshi,Major,Closed,Fixed,13/Nov/16 09:15,26/Nov/16 08:12,
Bug,KYLIN-2086,13011581,Still report error when there is more than 12 dimensions in one agg group,shaofengshi,shaofengshi,Major,Closed,Fixed,12/Oct/16 06:15,26/Nov/16 08:12,
Bug,KYLIN-2084,13011363,Unload sample table failed,zhongjian,yimingliu,Major,Closed,Fixed,11/Oct/16 14:27,26/Nov/16 08:12,
Bug,KYLIN-2132,13015691,Unable to pull data from Kylin Cube ( learn_kylin cube ) to Excel or Power BI for Visualization and some dimensions are not showing up.,event,Bhanuprakash,Major,Closed,Fixed,27/Oct/16 06:42,26/Nov/16 08:12,
Bug,KYLIN-1565,12956736,Read the kv max size from HBase config,yimingliu,liyang.gmt8@gmail.com,Major,Closed,Fixed,07/Apr/16 03:12,26/Nov/16 08:12,
Bug,KYLIN-2035,13006770,Auto Merge Submit Continuously,lidong_sjtu,xwhfcenter,Major,Closed,Fixed,22/Sep/16 07:16,26/Nov/16 08:12,
Bug,KYLIN-2226,13022775,Build Dimension Dictionary Error,lidong_sjtu,yangz_sh,Major,Closed,Duplicate,23/Nov/16 08:14,23/Nov/16 09:54,
Bug,KYLIN-2202,13021115,Fix the conflict between KYLIN-1851 and KYLIN-2135,xiefan46,xiefan46,Major,Closed,Fixed,16/Nov/16 11:04,22/Nov/16 10:43,
Bug,KYLIN-1684,12968243,"query on table ""kylin_sales"" return empty resultset after cube ""kylin_sales_cube"" which generated by sample.sh is ready",whenwin,whenwin,Major,Closed,Fixed,12/May/16 09:20,22/Nov/16 05:32,
Bug,KYLIN-2183,13020669,The HTableInterface interface was different between hbase-client-1.2.x.jar and hbase-client-0.9.8.jar. The MockHTable class occured error when we compiled the kylin project using hbase-client-1.2.x.jar.,zhongjian,zhangqiang2,Major,Closed,Duplicate,15/Nov/16 01:31,15/Nov/16 10:50,
Bug,KYLIN-2184,13020675,The RegionScanner and InternalScanner interface was different between hbase-client-1.2.x.jar and hbase-client-0.9.8.jar. The RegionScannerAdapter class occured error when we compiled the kylin project using hbase-client-1.2.x.jar.,liyang.gmt8@gmail.com,zhangqiang2,Major,Closed,Duplicate,15/Nov/16 01:54,15/Nov/16 10:49,
Bug,KYLIN-2185,13020685,The AggregateRegionObserver class occured error when we compiled the kylin project using hbase-server-1.2.x.jar,liyang.gmt8@gmail.com,zhangqiang2,Major,Closed,Duplicate,15/Nov/16 02:58,15/Nov/16 10:49,
Bug,KYLIN-2186,13020687,The AggregationScanner class occured error when we compiled the kylin project using hbase-server-1.2.x.jar.,liyang.gmt8@gmail.com,zhangqiang2,Major,Closed,Duplicate,15/Nov/16 03:14,15/Nov/16 10:49,
Bug,KYLIN-2189,13020693,The CubeVisitService class occured error when we compiled the kylin project using hbase-server-1.2.x.jar.,liyang.gmt8@gmail.com,zhangqiang2,Major,Closed,Duplicate,15/Nov/16 03:55,15/Nov/16 10:45,
Bug,KYLIN-1089,12906166,Kylin failed to run on CDH with HBase 1.0,shaofengshi,shaofengshi,Major,Closed,Workaround,20/Oct/15 07:56,11/Nov/16 00:52,
Bug,KYLIN-1842,12986055,java.lang.NoClassDefFoundError: org/apache/hive/hcatalog/mapreduce/HCatInputFormat,lidong_sjtu,raphael5200,Major,Closed,Workaround,01/Jul/16 04:43,04/Nov/16 12:14,
Bug,KYLIN-2160,13018021,Log a bug: Archetype generate while merging the pom with existing pom does not copy the attributes on the elements,zhongjian,rachetana,Major,Closed,Duplicate,04/Nov/16 10:32,04/Nov/16 10:38,
Bug,KYLIN-2148,13017101,ActiveMq server not responding after some time,zhongjian,sagar2buddy,Major,Closed,Invalid,02/Nov/16 06:01,04/Nov/16 06:31,
Bug,KYLIN-2142,13016663,error while building the Streaming Cube.,,Bhanuprakash,Major,Closed,Won't Fix,31/Oct/16 17:25,04/Nov/16 06:31,
Bug,KYLIN-2053,13007518,Global dictionary is not supported in stream builder,,btonylee,Major,Closed,Won't Fix,26/Sep/16 09:40,04/Nov/16 06:26,
Bug,KYLIN-2092,13011744,Region server not fully used during cube building ,,xuebo@yahoo.com,Major,Closed,Invalid,12/Oct/16 17:58,04/Nov/16 06:23,
Bug,KYLIN-2150,13017139,detailed subquery + outer query filter will fail,liyang.gmt8@gmail.com,mahongbin,Major,Open,,02/Nov/16 09:29,02/Nov/16 09:31,
Bug,KYLIN-2020,13005458,NoClassDefFoundError: org/apache/hive/hcatalog/mapreduce/HCatInputFormat on EMR 5.0.0,shaofengshi,shaofengshi,Major,Closed,Workaround,16/Sep/16 14:42,01/Nov/16 07:35,
Bug,KYLIN-2129,13015363,Creating a Custom Interceptor in Apache DS 2.0,zhongjian,gautham.g.shet,Major,Closed,Invalid,26/Oct/16 10:02,26/Oct/16 13:59,
Bug,KYLIN-2120,13014661,kylin1.5.4.1 with cdh5.7 cube sql Oops Faild to take action,shaofengshi,a569021245,Major,Closed,Duplicate,24/Oct/16 09:01,26/Oct/16 07:48,
Bug,KYLIN-2103,13012892,HelpLine Number ***$ 1~855~709~2847 $** Lexmark printer tech support ,zhongjian,dheeru1992,Major,Closed,Invalid,17/Oct/16 15:38,19/Oct/16 02:46,
Bug,KYLIN-2066,13010432,bug in CXF JMS library,zhongjian,kalarkar,Major,Closed,Invalid,07/Oct/16 12:02,07/Oct/16 12:16,
Bug,KYLIN-2062,13010368,James mail server configuration,zhongjian,rijoy,Major,Closed,Duplicate,07/Oct/16 05:59,07/Oct/16 06:20,
Bug,KYLIN-1973,12999973,java.lang.NegativeArraySizeException when Build Dimension Dictionary,liyang.gmt8@gmail.com,zhengd,Major,Closed,Duplicate,25/Aug/16 10:20,28/Sep/16 09:55,
Bug,KYLIN-2026,13005801,NPE occurs when build a cube without partition column.,nichunen,nichunen,Major,Closed,Fixed,19/Sep/16 00:28,28/Sep/16 05:54,
Bug,KYLIN-2032,13005887,Cube build failed when partition column isn't in dimension list,liyang.gmt8@gmail.com,shaofengshi,Major,Closed,Fixed,19/Sep/16 12:05,28/Sep/16 05:53,
Bug,KYLIN-2010,13004470,Date dictionary return wrong SQL result,Zhixiong Chen,yimingliu,Major,Closed,Fixed,13/Sep/16 01:29,28/Sep/16 05:52,
Bug,KYLIN-2036,13006771,Auto Merge Submit Continuously,lidong_sjtu,xwhfcenter,Major,Closed,Duplicate,22/Sep/16 07:16,28/Sep/16 00:07,
Bug,KYLIN-2048,13007345,"After save model, the new model dialog shows again.",zhongjian,liyang.gmt8@gmail.com,Major,Closed,Cannot Reproduce,24/Sep/16 04:09,27/Sep/16 10:34,
Bug,KYLIN-1980,13000886,TopN issue: result not consistent with hive,shaofengshi,yaho,Major,Closed,Not A Problem,29/Aug/16 08:25,23/Sep/16 09:56,
Bug,KYLIN-2037,13006777,Unable to clean hive intermediate  tables by executing StorageCleanupJob.,liyang.gmt8@gmail.com,weiyongzhuang,Major,Resolved,Duplicate,22/Sep/16 07:54,23/Sep/16 09:51,
Bug,KYLIN-2023,13005723,import source error,zhongjian,panzw,Major,Closed,Fixed,18/Sep/16 05:54,18/Sep/16 07:31,
Bug,KYLIN-2018,13005104,svn resolve should not require edit or merge,zhongjian,mjaggard,Major,Closed,Invalid,15/Sep/16 08:19,15/Sep/16 13:12,
Bug,KYLIN-1488,12949037,"When modifying a model, Save after deleting a lookup table. The internal error will pop up.",zhongjian,yaho,Major,Closed,Fixed,11/Mar/16 09:34,15/Sep/16 03:35,
Bug,KYLIN-1982,13000916,CubeMigrationCLI: associate  model with project,kangkaisen,kangkaisen,Major,Closed,Fixed,29/Aug/16 10:15,15/Sep/16 03:35,
Bug,KYLIN-1929,12993486,"Error to load slow query in ""Monitor"" page for non-admin user",zhongjian,shaofengshi,Major,Closed,Fixed,29/Jul/16 08:50,15/Sep/16 03:35,
Bug,KYLIN-1970,12999529,System Menu UI ACL issue,julianpan,julianpan,Major,Closed,Fixed,24/Aug/16 07:23,15/Sep/16 03:35,
Bug,KYLIN-1808,12980823,unload non existing table cause NPE,feng_xiao_yu,feng_xiao_yu,Major,Closed,Fixed,20/Jun/16 12:05,15/Sep/16 03:35,
Bug,KYLIN-1953,12996500,Error handling for diagnosis,lidong_sjtu,lidong_sjtu,Major,Closed,Fixed,11/Aug/16 02:27,15/Sep/16 03:35,
Bug,KYLIN-2003,13003520,error start time at query result page,zhongjian,zhongjian,Major,Closed,Fixed,08/Sep/16 09:41,15/Sep/16 03:35,
Bug,KYLIN-1972,12999541,Access denied when query seek to hybrid,julianpan,julianpan,Major,Closed,Fixed,24/Aug/16 07:57,15/Sep/16 03:35,
Bug,KYLIN-1961,12997808,Project name is always constant instead of real project name in email notification,lidong_sjtu,lidong_sjtu,Major,Closed,Fixed,17/Aug/16 05:01,15/Sep/16 03:35,
Bug,KYLIN-1883,12989054,"Consensus Problem when running the tool, MetadataCleanupJob",yaho,yaho,Major,Closed,Fixed,13/Jul/16 09:02,15/Sep/16 03:35,
Bug,KYLIN-1760,12975382,Save query hits org.apache.hadoop.hbase.TableNotFoundException: kylin_metadata_user,liyang.gmt8@gmail.com,jiangshouzhuang,Major,Closed,Fixed,03/Jun/16 05:38,15/Sep/16 03:35,
Bug,KYLIN-1889,12989325,Didn't deal with the failure of renaming folder in hdfs when running the tool CubeMigrationCLI,yaho,yaho,Major,Closed,Fixed,14/Jul/16 03:14,15/Sep/16 03:35,
Bug,KYLIN-1998,13003168,Job engine lock is not release at shutdown,liyang.gmt8@gmail.com,liyang.gmt8@gmail.com,Major,Closed,Fixed,07/Sep/16 09:37,15/Sep/16 03:35,
Bug,KYLIN-2005,13003787,Move all storage side behavior hints to GTScanRequest,mahongbin,mahongbin,Major,Closed,Fixed,09/Sep/16 08:46,15/Sep/16 03:35,
Bug,KYLIN-1933,12994296,"Deploy in cluster mode, the ""query"" node report ""scheduler has not been started"" every second ",shaofengshi,shaofengshi,Major,Closed,Fixed,02/Aug/16 15:00,15/Sep/16 03:35,
Bug,KYLIN-1986,13001285,CubeMigrationCLI: make global dictionary unique,kangkaisen,kangkaisen,Major,Closed,Fixed,30/Aug/16 12:46,15/Sep/16 03:35,
Bug,KYLIN-962,12858234,[UI] Cube Designer can't drag rowkey normally,zhongjian,zhongjian,Major,Closed,Fixed,24/Aug/15 09:06,15/Sep/16 03:35,
Bug,KYLIN-2017,13005004,Open a Jira issue on Apache CXF,zhongjian,chrislott,Major,Closed,Invalid,14/Sep/16 21:03,15/Sep/16 01:34,
Bug,KYLIN-2016,13005002,SNI,zhongjian,chrislott,Major,Closed,Invalid,14/Sep/16 20:59,15/Sep/16 01:34,
Bug,KYLIN-2013,13004635,more robust approach to hive schema changes,gaodayue,gaodayue,Major,Closed,Duplicate,13/Sep/16 15:21,14/Sep/16 02:29,
Bug,KYLIN-2009,13004253,Help on Scala,lidong_sjtu,Jonzyy13,Major,Closed,Invalid,12/Sep/16 08:38,12/Sep/16 09:59,
Bug,KYLIN-2008,13004252,Answer,lidong_sjtu,Jonzyy13,Major,Closed,Invalid,12/Sep/16 08:38,12/Sep/16 09:59,
Bug,KYLIN-1109,12908476,Date read issue by JDBC,yimingliu,IvanPeng,Major,Closed,Not A Bug,28/Oct/15 07:33,11/Sep/16 16:14,
Bug,KYLIN-1191,12917213,prepare.sh not stable in different os,shaofengshi,zhongjian,Major,Closed,Fixed,01/Dec/15 10:27,11/Sep/16 15:34,
Bug,KYLIN-1881,12989036,Fail the build job when Hive statements are not allowed,lidong_sjtu,yimingliu,Major,Closed,Won't Fix,13/Jul/16 07:53,04/Sep/16 09:37,
Bug,KYLIN-1630,12962899,incorrect sum(a)/sum(b) (how to get the rate value),,erdong,Major,Closed,Fixed,27/Apr/16 06:17,03/Sep/16 08:15,
Bug,KYLIN-1994,13002315,Build Cube failing,zhongjian,srachaputi@xactlycorp.com,Major,Closed,Fixed,02/Sep/16 10:12,03/Sep/16 03:08,
Bug,KYLIN-1632,12962962,RoaringBitmap 0.6.15 fails CI,liyang.gmt8@gmail.com,liyang.gmt8@gmail.com,Major,Closed,Invalid,27/Apr/16 10:07,31/Aug/16 05:53,
Bug,KYLIN-1740,12973021,HDFS storage leak in HBaseResourceStore.deleteResourceImpl() in case of large cell of dictionary or table snapshot,magang,yaho,Major,Closed,Fixed,26/May/16 10:18,31/Aug/16 05:50,
Bug,KYLIN-1791,12979655,Metadata Migration Tool validation error - Aggregation group has too many combinations,vic.wang,qianqiaoneng,Major,Closed,Fixed,16/Jun/16 03:41,31/Aug/16 05:47,
Bug,KYLIN-1951,12996186,cube sergement start time don't match partition start time,zhongjian,一岁时很拽,Major,Closed,Invalid,10/Aug/16 08:05,31/Aug/16 05:46,
Bug,KYLIN-1916,12991763, no counters for job ,zhongjian,wanglaichao,Major,Closed,Fixed,22/Jul/16 10:01,31/Aug/16 05:32,
Bug,KYLIN-1723,12971853,GTAggregateScanner$Dump.flush() must not write the WHOLE metrics buffer,lidong_sjtu,liyang.gmt8@gmail.com,Major,Closed,Fixed,22/May/16 07:09,27/Aug/16 23:07,
Bug,KYLIN-1975,13000198,how can I Export KYLIN_HOME pointing to the extracted Kylin folder,,n_baghaifar,Major,Closed,Invalid,25/Aug/16 22:25,26/Aug/16 06:55,
Bug,KYLIN-1974,13000196,install,,n_baghaifar,Major,Closed,Invalid,25/Aug/16 22:24,26/Aug/16 06:54,
Bug,KYLIN-1612,12961568,Cube is ready but insight tables not result,liyang.gmt8@gmail.com,mahongbin,Major,Closed,Fixed,22/Apr/16 08:46,16/Aug/16 23:57,
Bug,KYLIN-1958,12997256,Get wrong result from query,,halevanha,Major,Closed,Won't Fix,15/Aug/16 09:16,15/Aug/16 13:02,
Bug,KYLIN-1955,12996699,test,zhongjian,gfdsgfds,Major,Closed,Invalid,11/Aug/16 17:47,14/Aug/16 01:29,
Bug,KYLIN-1947,12995836,Kylin Cube from Streaming (Kafka) error with v1.5.3,,halevanha,Major,Closed,Fixed,09/Aug/16 04:53,11/Aug/16 07:54,
Bug,KYLIN-1952,12996189,Delete table of Streaming Cube,,halevanha,Major,Closed,Won't Fix,10/Aug/16 08:12,10/Aug/16 09:27,
Bug,KYLIN-1785,12978789,NoSuchElementException when Mandatory Dimensions contains all Dimensions,mahongbin,liguohui,Major,Closed,Cannot Reproduce,14/Jun/16 13:15,08/Aug/16 13:55,
Bug,KYLIN-1935,12994472,Sample cube got build successful - But model shows ZERO records.,,ranga123,Major,Closed,Invalid,03/Aug/16 03:06,08/Aug/16 03:16,
Bug,KYLIN-1787,12979362,Properly deal with limit clause in CubeHBaseEndpointRPC (SELECT * problem),liyang.gmt8@gmail.com,mahongbin,Major,Closed,Fixed,15/Jun/16 13:18,03/Aug/16 04:45,
Bug,KYLIN-1930,12993742,Sample code - Building Model failed with error ,liyang.gmt8@gmail.com,ranga123,Major,Closed,Fixed,30/Jul/16 14:20,03/Aug/16 02:56,
Bug,KYLIN-1796,12979716,query return 0 results when join with sub sql with composite keys,liyang.gmt8@gmail.com,zhongjian,Major,Closed,Fixed,16/Jun/16 08:31,29/Jul/16 05:56,
Bug,KYLIN-1905,12990686,Wrong Default Date in Cube Build Web UI,zhongjian,sunyerui,Major,Closed,Fixed,19/Jul/16 07:45,28/Jul/16 06:48,
Bug,KYLIN-1755,12974736,TopN Measure IndexOutOfBoundsException,shaofengshi,xwhfcenter,Major,Closed,Fixed,01/Jun/16 08:59,28/Jul/16 06:48,
Bug,KYLIN-1811,12981578,Error step may be skipped sometimes when resume a cube job,magang,magang,Major,Closed,Fixed,22/Jun/16 03:04,28/Jul/16 06:48,
Bug,KYLIN-1703,12970610,The not-thread-safe ToolRunner.run() will cause concurrency issue in job engine,lidong_sjtu,lidong_sjtu,Major,Closed,Fixed,18/May/16 02:21,28/Jul/16 06:48,
Bug,KYLIN-1704,12970621,"When load empty snapshot, NULL Pointer Exception occurs",yaho,yaho,Major,Closed,Fixed,18/May/16 04:39,28/Jul/16 06:48,
Bug,KYLIN-1676,12967303,High CPU in TrieDictionary due to incorrect use of HashMap,magang,qianqiaoneng,Major,Closed,Fixed,11/May/16 06:43,28/Jul/16 06:48,
Bug,KYLIN-1694,12969893,make multiply coefficient configurable when estimating cuboid size,kangkaisen,kangkaisen,Major,Closed,Fixed,16/May/16 03:19,28/Jul/16 06:48,
Bug,KYLIN-1789,12979635,"Couldn't use View as Lookup when join type is ""inner""",shaofengshi,shaofengshi,Major,Closed,Fixed,16/Jun/16 02:12,28/Jul/16 06:48,
Bug,KYLIN-1913,12991686,"query log printed abnormally if the query contains ""\r"" (not ""\r\n"") ",mahongbin,mahongbin,Major,Closed,Fixed,22/Jul/16 03:03,28/Jul/16 06:48,
Bug,KYLIN-1911,12991401,NPE when extended column has NULL value,mahongbin,shaofengshi,Major,Closed,Fixed,21/Jul/16 10:01,28/Jul/16 06:48,
Bug,KYLIN-1862,12987786,"""table not found"" in ""Build Dimension Dictionary"" step",shaofengshi,shaofengshi,Major,Closed,Fixed,08/Jul/16 13:27,28/Jul/16 06:48,
Bug,KYLIN-1568,12956781,Calculate row value buffer size instead of hard coded ROWVALUE_BUFFER_SIZE,liyang.gmt8@gmail.com,dixingxing@yeah.net,Major,Closed,Duplicate,07/Apr/16 07:37,28/Jul/16 06:48,
Bug,KYLIN-1848,12986706,Can't sort cubes by any field in Web UI,zhongjian,gaodayue,Major,Closed,Fixed,05/Jul/16 03:20,28/Jul/16 06:48,
Bug,KYLIN-1816,12982199,More than one base KylinConfig exist in spring JVM,mahongbin,mahongbin,Major,Closed,Fixed,23/Jun/16 04:04,28/Jul/16 06:48,
Bug,KYLIN-1803,12980091,ExtendedColumn Measure Encoding with Non-ascii Characters,sunyerui,sunyerui,Major,Closed,Fixed,17/Jun/16 06:02,28/Jul/16 06:48,
Bug,KYLIN-1777,12977080,Streaming cube build shouldn't check working segment,shaofengshi,shaofengshi,Major,Closed,Fixed,09/Jun/16 02:49,28/Jul/16 06:48,
Bug,KYLIN-1781,12977916,kylin.properties encoding error while contain chinese prop key or value ,mahongbin,zhaotianshuo,Major,Closed,Fixed,12/Jun/16 04:01,28/Jul/16 06:48,
Bug,KYLIN-1695,12969901,Skip cardinality calculation job when loading hive table,kangkaisen,kangkaisen,Major,Closed,Fixed,16/May/16 04:20,28/Jul/16 06:48,
Bug,KYLIN-1896,12989727,JDBC support mybatis,kangkaisen,kangkaisen,Major,Closed,Fixed,15/Jul/16 09:18,28/Jul/16 06:48,
Bug,KYLIN-1645,12964536,Exception inside coprocessor should report back to the query thread,liyang.gmt8@gmail.com,liyang.gmt8@gmail.com,Major,Closed,Fixed,03/May/16 06:41,28/Jul/16 06:48,
Bug,KYLIN-1788,12979369,Allow arbitrary number of mandatory dimensions in one aggregation group ,mahongbin,mahongbin,Major,Closed,Fixed,15/Jun/16 13:56,28/Jul/16 06:48,
Bug,KYLIN-1769,12976311,"There is no response when click ""Property"" button at Cube Designer",zhongjian,zhongjian,Major,Closed,Fixed,07/Jun/16 06:47,28/Jul/16 06:48,
Bug,KYLIN-1499,12950749,"Couldn't save query, error in backend",zhongjian,shaofengshi,Major,Closed,Duplicate,16/Mar/16 06:16,28/Jul/16 06:48,
Bug,KYLIN-1762,12975706,Query threw NPE with 3 or more join conditions,sunyerui,sunyerui,Major,Closed,Fixed,04/Jun/16 07:48,28/Jul/16 06:48,
Bug,KYLIN-1646,12964595,Column appeared twice if it was declared as both dimension and measure,zhongjian,shaofengshi,Major,Closed,Fixed,03/May/16 10:56,28/Jul/16 06:48,
Bug,KYLIN-1780,12977914,Potential issue in SnapshotTable.equals(),shaofengshi,shaofengshi,Major,Closed,Fixed,12/Jun/16 03:39,28/Jul/16 06:48,
Bug,KYLIN-1700,12970318,Error When Start with Sample Cube,,jingtao,Major,Closed,Invalid,17/May/16 09:57,22/Jul/16 01:38,
Bug,KYLIN-1897,12989747,Kylin web ui not coming up though Kylin.sh start is done,,Sushi,Major,Closed,Incomplete,15/Jul/16 10:52,18/Jul/16 05:02,
Bug,KYLIN-1882,12989050,it report can't find the intermediate table in '#4 Step Name: Build Dimension Dictionary' when use hive view as lookup table ,,fivefish,Major,Closed,Duplicate,13/Jul/16 08:51,18/Jul/16 01:28,
Bug,KYLIN-1852,12987357,cube routing problem with distinct count,liyang.gmt8@gmail.com,binghuang,Major,Open,,07/Jul/16 01:22,09/Jul/16 08:36,
Bug,KYLIN-1448,12944683,Warning while verifying the signature of Kylin artifacts. ,shaofengshi,hdendukuri,Major,Open,,25/Feb/16 22:13,08/Jul/16 15:17,
Bug,KYLIN-1449,12944684,Signatures .asc file for apache-kylin-1.2-bin.tar.gz is not available,,hdendukuri,Major,Closed,Fixed,25/Feb/16 22:17,08/Jul/16 15:13,
Bug,KYLIN-1765,12976078,Build Dimension dictionary issue: java.lang.ClassCastException: org.apache.hadoop.io.LongWritable cannot be cast to org.apache.hadoop.io.IntWritable,lidong_sjtu,oscar.mateosventura@gmail.com,Major,Closed,Not A Bug,06/Jun/16 13:57,05/Jul/16 11:40,
Bug,KYLIN-1280,12926878,Convert Cuboid Data to HFile failed when hbase in different HDFS,,feng_xiao_yu,Major,Closed,Fixed,04/Jan/16 06:21,05/Jul/16 10:25,
Bug,KYLIN-1712,12971407,Measures are not getting Calculated after the cube built successfully.,,Bhanuprakash,Major,Closed,Invalid,20/May/16 05:24,05/Jul/16 10:07,
Bug,KYLIN-1727,12971972,"Calcite throws ""java.lang.ClassCastException: java.math.BigDecimal cannot be cast to java.lang.Byte""",liyang.gmt8@gmail.com,debugger87,Major,Closed,Fixed,23/May/16 07:22,05/Jul/16 09:28,
Bug,KYLIN-1800,12980047,IllegalArgumentExceptio: Too many digits for NumberDictionary: -0.009999999999877218. Expect 19 digits before decimal point at max.,,lxstar,Major,Closed,Fixed,17/Jun/16 01:22,04/Jul/16 12:36,
Bug,KYLIN-1845,12986123,Kafka issue,zhongjian,sathyakumar_seshachalam@trimble.com,Major,Closed,Invalid,01/Jul/16 10:19,01/Jul/16 10:20,
Bug,KYLIN-1810,12981543,NPE in org.apache.kylin.dict.lookup.SnapshotTable.equals(SnapshotTable.java:164),,calaba@gmail.com,Major,Closed,Fixed,21/Jun/16 23:41,22/Jun/16 03:27,
Bug,KYLIN-1802,12980088,CLONE - protobuf jar file conflict with other,shaofengshi,zhaotianshuo,Major,Closed,Duplicate,17/Jun/16 05:50,17/Jun/16 05:52,
Bug,KYLIN-1279,12926874,protobuf jar file conflict with other,shaofengshi,feng_xiao_yu,Major,Closed,Cannot Reproduce,04/Jan/16 05:37,17/Jun/16 05:50,
Bug,KYLIN-1783,12977937,Can't add override property at cube design 'Configuration Overwrites' step.,zhongjian,magang,Major,Closed,Fixed,12/Jun/16 08:22,15/Jun/16 08:08,
Bug,KYLIN-1653,12964940,Cube metadata lost,shaofengshi,dixingxing@yeah.net,Major,Closed,Not A Bug,04/May/16 10:49,13/Jun/16 06:40,
Bug,KYLIN-1739,12972958,kylin_job_conf_inmem.xml  can impact non-inmem MR job,liyang.gmt8@gmail.com,liyang.gmt8@gmail.com,Major,Closed,Fixed,26/May/16 05:58,07/Jun/16 13:49,
Bug,KYLIN-1759,12975324,SELECT from Sub-Query - SUPPORTED ???,,calaba@gmail.com,Major,Closed,Not A Problem,02/Jun/16 22:17,03/Jun/16 16:39,
Bug,KYLIN-1662,12965500,tableName got truncated during request mapping for /tables/tableName,gaodayue,gaodayue,Major,Closed,Fixed,06/May/16 05:43,26/May/16 09:16,
Bug,KYLIN-1595,12959608,columns in metric could also be in filter/groupby,mahongbin,mahongbin,Major,Closed,Fixed,18/Apr/16 10:26,26/May/16 09:16,
Bug,KYLIN-1197,12918926,cube data not updated after purge,zhongjian,zhongjian,Major,Closed,Fixed,04/Dec/15 08:57,26/May/16 09:16,
Bug,KYLIN-1619,12962136,Can't find any realization coursed by Top-N measure,shaofengshi,simplogic,Major,Closed,Fixed,25/Apr/16 03:47,26/May/16 09:16,
Bug,KYLIN-1598,12960559,cannot run complete UT at windows dev machine,mahongbin,mahongbin,Major,Closed,Fixed,21/Apr/16 01:20,26/May/16 09:16,
Bug,KYLIN-1581,12958399,NPE in Job engine when execute MR job,shaofengshi,shaofengshi,Major,Closed,Fixed,13/Apr/16 08:12,26/May/16 09:16,
Bug,KYLIN-1643,12964506,"Kylin's hll counter count ""NULL"" as a value",shaofengshi,shaofengshi,Major,Closed,Fixed,03/May/16 01:58,26/May/16 09:16,
Bug,KYLIN-1563,12956567,Unsafe check of initiated in HybridInstance#init(),shaofengshi,yuzhihong@gmail.com,Major,Closed,Fixed,06/Apr/16 17:35,26/May/16 09:16,
Bug,KYLIN-1666,12965975,Should check project selection before add a stream table,zhongjian,shaofengshi,Major,Closed,Fixed,09/May/16 06:37,26/May/16 09:16,
Bug,KYLIN-1722,12971847,IntegerDimEnc serialization exception inside coprocessor,liyang.gmt8@gmail.com,liyang.gmt8@gmail.com,Major,Closed,Fixed,22/May/16 05:10,26/May/16 09:16,
Bug,KYLIN-1637,12963446,Sample cube build error,lidong_sjtu,lidong_sjtu,Major,Closed,Fixed,28/Apr/16 10:53,26/May/16 09:16,
Bug,KYLIN-1667,12965982,"Streaming table name should allow enter ""DB.TABLE"" format",zhongjian,shaofengshi,Major,Closed,Duplicate,09/May/16 07:11,26/May/16 09:16,
Bug,KYLIN-1688,12969811,Illegal char on result dataset table,zhongjian,lidong_sjtu,Major,Closed,Fixed,15/May/16 05:42,26/May/16 09:16,
Bug,KYLIN-1660,12965245,Streaming/kafka config not match with table name,zhongjian,shaofengshi,Major,Closed,Fixed,05/May/16 10:59,26/May/16 09:16,
Bug,KYLIN-1631,12962901,"Web UI of TopN, ""group by"" column couldn't be a dimension column",shaofengshi,shaofengshi,Major,Closed,Fixed,27/Apr/16 06:31,26/May/16 09:16,
Bug,KYLIN-1593,12959575,Agg group info will be blank when trying to edit cube,zhongjian,mahongbin,Major,Closed,Fixed,18/Apr/16 08:33,26/May/16 09:16,
Bug,KYLIN-1685,12968247,error happens while execute a sql contains '?' using Statement,feng_xiao_yu,feng_xiao_yu,Major,Closed,Fixed,12/May/16 09:38,26/May/16 09:16,
Bug,KYLIN-1569,12956861,Select any column when adding a custom aggregation in GUI,zhongjian,wangxiaoyu,Major,Closed,Fixed,07/Apr/16 13:08,26/May/16 09:16,
Bug,KYLIN-1647,12964596,"Purge a cube, and then build again, the start date is not updated",zhongjian,shaofengshi,Major,Closed,Fixed,03/May/16 11:02,26/May/16 09:16,
Bug,KYLIN-1678,12967327,"MetaData clean just clean FINISHED and DISCARD jobs,but job correct status is SUCCEED",chenfolin,chenfolin,Major,Closed,Fixed,11/May/16 07:57,26/May/16 09:16,
Bug,KYLIN-1305,12929386,Can not get more than one system admin email in config,feng_xiao_yu,feng_xiao_yu,Major,Closed,Fixed,12/Jan/16 06:27,26/May/16 09:16,
Bug,KYLIN-1622,12962523,sql not executed and report topN error,shaofengshi,zhongjian,Major,Closed,Fixed,26/Apr/16 08:45,26/May/16 09:16,
