Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,ATLAS-2539,13150584,UI : Entity detail page shows loader when lineage tab is not present,kevalbhatt,tejas_rawool,Major,Resolved,Fixed,06/Apr/18 12:35,16/Apr/18 21:32,
Bug,ATLAS-2512,13147441,UI : Set propagateTags attribute to relationship on lineage page,pratik24mac,pratik24mac,Major,Resolved,Fixed,23/Mar/18 11:27,16/Apr/18 21:31,
Bug,ATLAS-1887,13080952,Coverity Scan defects in AtlasRelationshipType,davidrad,davidrad,Major,Resolved,Fixed,19/Jun/17 22:28,12/Apr/18 20:17,
Bug,ATLAS-1901,13082791,null pointer when Creating RelationshipDef without propagateTags,davidrad,davidrad,Major,Resolved,Fixed,27/Jun/17 11:56,12/Apr/18 20:17,
Bug,ATLAS-1912,13084275,Coverity issue in AtlasRelationshipDefStoreV1,davidrad,davidrad,Major,Resolved,Fixed,03/Jul/17 14:47,12/Apr/18 20:15,
Bug,ATLAS-2526,13149121,Misc model updates,madhan,madhan,Major,Resolved,Fixed,30/Mar/18 08:09,12/Apr/18 20:12,
Bug,ATLAS-2522,13148743,Improvement to HBase import script functionality,rmani,rmani,Major,Resolved,Fixed,28/Mar/18 23:20,12/Apr/18 20:03,
Bug,ATLAS-2524,13149047,Hive hook with V2 notifications - incorrect handling of 'alter view as' operation,madhan,sharmadhas,Major,Resolved,Fixed,29/Mar/18 23:44,12/Apr/18 19:59,
Bug,ATLAS-2529,13149735,UI Regression : Timezone list is not displayed when adding validity period.,pratik24mac,pratik24mac,Major,Resolved,Duplicate,03/Apr/18 13:04,12/Apr/18 19:46,
Bug,ATLAS-2532,13150218,Advanced Search DSL: Improve Support for Numeric Data Types at Thresholds,amestry,amestry,Major,Resolved,Fixed,05/Apr/18 05:45,12/Apr/18 19:44,06/Apr/18 00:00
Bug,ATLAS-2538,13150576,"UI : Searching classification by navigating to ""Classifications"" tab has ""Exclude sub-types"" check box in the search layout.",pratik24mac,pratik24mac,Major,Resolved,Fixed,06/Apr/18 11:43,12/Apr/18 19:41,
Bug,ATLAS-2543,13150930,"UI : In Edit classification window , Update button is not enabled when a validity period is removed.",pratik24mac,pratik24mac,Major,Resolved,Fixed,09/Apr/18 06:43,12/Apr/18 18:44,
Bug,ATLAS-2542,13150888,Import Hbase doesn't update entity already present in Atlas,rmani,rmani,Major,Resolved,Fixed,09/Apr/18 03:15,12/Apr/18 17:35,
Bug,ATLAS-2545,13151006,Update Storm hook to use V2 notifications,ruchi_solani,ruchi_solani,Major,Resolved,Fixed,09/Apr/18 11:22,12/Apr/18 17:19,
Bug,ATLAS-2556,13151810,ClassificationDef update to clear entityTypes restrictions doesn't remove the restrictions,madhan,sharmadhas,Major,Resolved,Fixed,11/Apr/18 23:30,12/Apr/18 17:13,
Bug,ATLAS-2166,13104222,"On refreshing Atlas page logged in via Knox proxy ,which has ATLASSESSION ID expired (idle for a long time) , logs in as knox user.",nixon,sharmadhas,Major,Resolved,Fixed,22/Sep/17 08:58,11/Apr/18 20:14,
Bug,ATLAS-2549,13151187,Regression with respect to Partition keys,sarath,sarath,Major,Resolved,Fixed,09/Apr/18 20:42,09/Apr/18 20:59,
Bug,ATLAS-2540,13150847,Hive bridge should include hbase-server as runtime dependency,,chengbing.liu,Major,Resolved,Duplicate,08/Apr/18 12:30,09/Apr/18 03:54,
Bug,ATLAS-2533,13150323,AtlasEntity is double classified,sarath,grahamwallis,Major,Resolved,Fixed,05/Apr/18 14:44,06/Apr/18 08:13,
Bug,ATLAS-2528,13149680,UI : Allow user to empty date for validity period.,pratik24mac,pratik24mac,Major,Resolved,Fixed,03/Apr/18 07:19,06/Apr/18 05:59,
Bug,ATLAS-2536,13150478,NPE in Atlas Hive Hook,madhan,madhan,Major,Resolved,Fixed,05/Apr/18 23:53,06/Apr/18 05:37,
Bug,ATLAS-2514,13147598,Deleting a table with lineage should not remove propagated classification edges,sarath,sarath,Major,Resolved,Fixed,23/Mar/18 21:22,26/Mar/18 21:56,
Bug,ATLAS-2508,13146736,"When adding validityPeriod , default value shown in UI is not taken by the POST request.",pratik24mac,pratik24mac,Major,Resolved,Fixed,21/Mar/18 06:01,26/Mar/18 21:07,
Bug,ATLAS-2513,13147548,Notifications not sent about impacted entities when classification is updated at source entity,sarath,sarath,Major,Resolved,Fixed,23/Mar/18 17:41,26/Mar/18 16:20,
Bug,ATLAS-1175,13005346,Type updates should allow removal of optional attributes,sarath,suma.shivaprasad,Major,Patch Available,,16/Sep/16 06:20,23/Mar/18 12:31,
Bug,ATLAS-2506,13146192,"Attributes of filters in the inner filter group are not added to ""attributes"" JSON array of the Basic POST request body",pratik24mac,pratik24mac,Major,Resolved,Fixed,19/Mar/18 11:03,21/Mar/18 14:49,
Bug,ATLAS-2504,13146118,"UI , Tag propagation : When an entity has the same tag propagated and directly associated , update window shows the values of propagated tags.",pratik24mac,pratik24mac,Major,Resolved,Fixed,19/Mar/18 05:49,21/Mar/18 14:48,
Bug,ATLAS-2500,13145129,Add additional headers to Atlas response.,nixon,nixon,Major,Resolved,Fixed,14/Mar/18 18:27,17/Mar/18 17:46,
Bug,ATLAS-2484,13143209,UI - Need validation for Start Date and End Date while applying validity period,pratik24mac,tejas_rawool,Major,Resolved,Fixed,07/Mar/18 12:50,16/Mar/18 18:02,
Bug,ATLAS-1729,13062985,Atlas is not allowing deletion of type with no ACTIVE instances and no other types that refer this type.,,sharmadhas,Major,Resolved,Not A Bug,10/Apr/17 19:13,13/Mar/18 17:07,
Bug,ATLAS-2494,13144122,Add jackson.core dependency in intg module,nixon,nixon,Major,Resolved,Fixed,11/Mar/18 05:18,13/Mar/18 11:49,
Bug,ATLAS-2475,13142259,HBase Atlas import utility : importing using -t default:table fails when namespace is default,rmani,sharmadhas,Major,Resolved,Fixed,03/Mar/18 07:24,10/Mar/18 02:11,
Bug,ATLAS-2480,13142743,"Regression,Tag Propagation : Deleting the table with lineage and tag",sarath,sarath,Major,Resolved,Fixed,06/Mar/18 03:30,08/Mar/18 05:30,
Bug,ATLAS-2477,13142488,Tag Propagation and Search : Search with tag and type doesn't list all the entities,sarath,sarath,Major,Resolved,Fixed,05/Mar/18 12:06,05/Mar/18 17:45,
Bug,ATLAS-2474,13142013,"UI : On creating a complex entity with single character , name of the complex entity is not displayed in the related entities' detailsPage.",kevalbhatt,kevalbhatt,Major,Resolved,Fixed,02/Mar/18 06:32,03/Mar/18 07:59,
Bug,ATLAS-832,12973395,atlas_start should start embedded hbase and solr with -Pembedded_services,svimal2106,shwethags,Major,Open,,27/May/16 11:34,01/Mar/18 19:30,
Bug,ATLAS-2467,13141702,Dependency upgrade for Spring and nimbus-jose-jwt,apoorvnaik,apoorvnaik,Major,Resolved,Fixed,01/Mar/18 05:17,01/Mar/18 18:06,
Bug,ATLAS-2468,13141705,[Basic Search] Issue with OR cases when NEQ is used with numeric types,apoorvnaik,apoorvnaik,Major,Resolved,Fixed,01/Mar/18 05:52,01/Mar/18 18:06,
Bug,ATLAS-2270,13119710,Supported combinations of persistent store and index backend,,grahamwallis,Major,Open,,20/Nov/17 16:30,23/Feb/18 12:41,
Bug,ATLAS-2443,13138402,Capture required entity attributes in outgoing DELETE messages,apoorvnaik,apoorvnaik,Major,Resolved,Fixed,14/Feb/18 04:18,21/Feb/18 20:25,
Bug,ATLAS-2235,13112378,Code improvement suggested by Static code analysis,rmani,rmani,Major,Resolved,Fixed,26/Oct/17 19:17,17/Feb/18 23:20,
Bug,ATLAS-2455,13139200,HBase Atlas Hook: ColumnFamily attribute cacheDataOnWrite has wrong value assigned,rmani,rmani,Major,Resolved,Fixed,17/Feb/18 01:02,17/Feb/18 21:00,
Bug,ATLAS-2450,13138862,HBase Atlas Hook: Wrong creating time of NameSpace if they are create before enabling HBase hook,rmani,rmani,Major,Resolved,Invalid,15/Feb/18 18:56,16/Feb/18 18:39,
Bug,ATLAS-2453,13139059,Atlas HBase Hook : Datatype of maxFileSize should be Long instead of Integer,sharmadhas,sharmadhas,Major,Resolved,Fixed,16/Feb/18 15:29,16/Feb/18 17:00,
Bug,ATLAS-2452,13139032,HBase Atlas Hook : isReadOnly hbase_table parameter is always false,sharmadhas,sharmadhas,Major,Resolved,Fixed,16/Feb/18 13:30,16/Feb/18 17:00,
Bug,ATLAS-2449,13138779,Latest master atlas does not build cleanly with tests enabled locally on Mac,,davidrad,Major,Open,,15/Feb/18 14:28,16/Feb/18 01:17,
Bug,ATLAS-2448,13138605,Import: Performance Improvement by Using Configuration Parameters,amestry,amestry,Major,Resolved,Fixed,14/Feb/18 22:24,15/Feb/18 07:37,16/Feb/18 00:00
Bug,ATLAS-2442,13138145,User with read-only permission on entity resource not able perform basic search,nixon,nixon,Major,Resolved,Fixed,13/Feb/18 11:59,15/Feb/18 07:35,
Bug,ATLAS-2446,13138572,HBase model should capture more attributes for table & column-family,rmani,sharmadhas,Major,Resolved,Fixed,14/Feb/18 19:38,15/Feb/18 00:45,
Bug,ATLAS-2447,13138598,Advanced Search DSL: Improve Select Queries Using De-duplication During Query Formation,amestry,amestry,Major,Resolved,Fixed,14/Feb/18 22:00,14/Feb/18 23:58,15/Feb/18 00:00
Bug,ATLAS-2445,13138421,No Notification sent to Atlas from HBase hook if an HBase table is cloned or restored from an HBase snapshot,rmani,sharmadhas,Major,Resolved,Fixed,14/Feb/18 07:49,14/Feb/18 20:29,
Bug,ATLAS-2441,13138128,UI : DSL Search : type select __guid doesn't display result though the result has GUID response,pratik24mac,pratik24mac,Major,Resolved,Fixed,13/Feb/18 10:25,14/Feb/18 17:59,
Bug,ATLAS-2440,13138126,"UI : select on ""date"" attribute results value in long format instead of formatted date.",pratik24mac,pratik24mac,Major,Resolved,Fixed,13/Feb/18 10:09,14/Feb/18 17:58,
Bug,ATLAS-2439,13138094,Update Sqoop hook to use V2 notifications,ruchi_solani,madhan,Major,Resolved,Fixed,13/Feb/18 07:55,13/Feb/18 22:33,
Bug,ATLAS-2438,13138053,Fix doc site for ATLAS from errors published in https://whimsy.apache.org/site/project/atlas,sneethiraj,sneethiraj,Major,Resolved,Fixed,13/Feb/18 03:27,13/Feb/18 04:51,
Bug,ATLAS-2435,13137598,"Improve performance in relationship instance create/update, entity update",madhan,madhan,Major,Resolved,Fixed,10/Feb/18 02:05,13/Feb/18 01:33,
Bug,ATLAS-2169,13104404,Delete request fails when hard delete is configured,madhan,cparker-civitas,Major,Resolved,Fixed,22/Sep/17 20:54,13/Feb/18 01:29,
Bug,ATLAS-2365,13131140,Release Atlas 1.0.0-alpha,kevalbhatt,kevalbhatt,Major,Resolved,Fixed,16/Jan/18 05:49,10/Feb/18 06:18,
Bug,ATLAS-2434,13136914,Import: Performance Improvement,amestry,amestry,Major,Resolved,Fixed,07/Feb/18 17:52,08/Feb/18 23:13,09/Feb/18 00:00
Bug,ATLAS-2196,13108227,HiveHook fails with OOM when hive view with 500 columns are created.,,ayubpathan,Major,Resolved,Duplicate,10/Oct/17 09:24,05/Feb/18 16:53,
Bug,ATLAS-2202,13108546,Duplicate kafka notifications observed for external table,,ayubpathan,Major,Open,,11/Oct/17 09:58,05/Feb/18 16:52,
Bug,ATLAS-2431,13135272,Update default configuration to disable taxonomy feature,madhan,madhan,Major,Resolved,Fixed,01/Feb/18 01:04,01/Feb/18 01:46,
Bug,ATLAS-2423,13134647,UI : Min values for Double and Float require modification,sharmadhas,sharmadhas,Major,Resolved,Fixed,30/Jan/18 04:35,30/Jan/18 09:37,
Bug,ATLAS-2377,13131940,quick_start URIs not valid on Windows,grahamwallis,grahamwallis,Major,Resolved,Fixed,18/Jan/18 16:20,27/Jan/18 19:59,
Bug,ATLAS-2375,13131796,Add hbase_namespace type to DEFAULT_EDITABLE_ENTITY_TYPES,vishal.suvagia,sharmadhas,Major,Resolved,Fixed,18/Jan/18 06:01,26/Jan/18 21:55,
Bug,ATLAS-2378,13132222,DSL Query tests failing,amestry,grahamwallis,Major,Resolved,Fixed,19/Jan/18 16:17,26/Jan/18 16:09,
Bug,ATLAS-2352,13130195,Atlas server should provide configuration to specify validity for Kerberos DelegationToken,nixon,nixon,Major,Resolved,Fixed,11/Jan/18 13:24,26/Jan/18 05:05,
Bug,ATLAS-2376,13131856,Test case fail in ExportServiceTest due to NPE,nixon,nixon,Major,Resolved,Fixed,18/Jan/18 12:28,18/Jan/18 13:58,
Bug,ATLAS-2374,13131743,Remove test only library from final distribution packaging,sarath,sarath,Major,Resolved,Fixed,18/Jan/18 01:07,18/Jan/18 05:59,
Bug,ATLAS-2373,13131735,v1 schema API returns 500 Internal server error for invalid guid instead of 404,sarath,sarath,Major,Resolved,Fixed,18/Jan/18 00:50,18/Jan/18 05:58,
Bug,ATLAS-397,12922671,"BigDecimal handling is broken, atlas returns double for a bigdecimal.",,ayubpathan,Major,Resolved,Cannot Reproduce,17/Dec/15 11:02,17/Jan/18 23:23,
Bug,ATLAS-2333,13128700,[DSL] Query with groupBy select and orderBy fails,apoorvnaik,apoorvnaik,Major,Resolved,Fixed,05/Jan/18 05:40,16/Jan/18 20:33,
Bug,ATLAS-2336,13128705,[DSL] Query with multiple groupBy field fails,apoorvnaik,apoorvnaik,Major,Resolved,Won't Fix,05/Jan/18 05:43,16/Jan/18 20:32,
Bug,ATLAS-2363,13130767,[DSL] Report error when the DSL queries have extraneous input,apoorvnaik,apoorvnaik,Major,Resolved,Fixed,14/Jan/18 03:23,14/Jan/18 06:31,
Bug,ATLAS-2359,13130525,Bug in model Comment has 2 commentsOn fields,davidrad,davidrad,Major,Resolved,Fixed,12/Jan/18 13:42,13/Jan/18 01:37,
Bug,ATLAS-2361,13130677,Package Atlas hooks in separate tar files,rmani,rmani,Major,Resolved,Fixed,12/Jan/18 23:03,13/Jan/18 01:30,
Bug,ATLAS-2310,13124342,"In HA, the passive node redirects the request with wrong URL encoding ",bpgergo,bpgergo,Major,Resolved,Fixed,12/Dec/17 11:08,12/Jan/18 03:08,
Bug,ATLAS-2340,13128796,java.lang.IncompatibleClassChangeError while running import-hive.sh script,nixon,nixon,Major,Resolved,Fixed,05/Jan/18 13:05,11/Jan/18 16:28,
Bug,ATLAS-2351,13129971,Date type attributes V1 REST APIs are formatted differently from earlier versions,madhan,sharmadhas,Major,Resolved,Fixed,10/Jan/18 21:32,11/Jan/18 01:01,
Bug,ATLAS-1374,13027851,Tests are failing in the build ,,davidrad,Major,Open,,13/Dec/16 17:35,10/Jan/18 15:41,
Bug,ATLAS-2341,13128860,Amend Atlas Area 1 model files so names are unique.,davidrad,davidrad,Major,Patch Available,,05/Jan/18 17:12,08/Jan/18 17:07,
Bug,ATLAS-2339,13128782,"UI : Modifications in ""columns"" in Basic search result view affects DSL also.",pratik24mac,pratik24mac,Major,Resolved,Fixed,05/Jan/18 11:51,08/Jan/18 08:02,
Bug,ATLAS-2327,13127474,Regression : Creating entity using V1 APIs with invalid values for attribute types succeeds,madhan,sharmadhas,Major,Resolved,Fixed,28/Dec/17 06:14,08/Jan/18 07:56,
Bug,ATLAS-2346,13128984,dataTypeName field missing in AttributeDefinition returned by V1 REST API,madhan,sharmadhas,Major,Resolved,Fixed,06/Jan/18 06:59,08/Jan/18 07:13,
Bug,ATLAS-2345,13128916," api/atlas/lineage/<guid>/schema response[""results""] [""rows""] has partition keys also in addition to columns",sarath,sarath,Major,Resolved,Fixed,05/Jan/18 20:29,05/Jan/18 22:00,
Bug,ATLAS-2344,13128915,"Creating an entity of unknown type throws 404 error code , Expected is 400",sarath,sarath,Major,Resolved,Fixed,05/Jan/18 20:27,05/Jan/18 22:00,
Bug,ATLAS-2338,13128708,[DSL] Query with arith operations within select fails,apoorvnaik,apoorvnaik,Major,Open,,05/Jan/18 05:54,05/Jan/18 05:54,
Bug,ATLAS-2321,13126697,V1 DSL search fails with error when the query doesn't return any results,madhan,sharmadhas,Major,Resolved,Fixed,22/Dec/17 01:16,04/Jan/18 23:42,
Bug,ATLAS-2329,13127957,Atlas UI Multiple Hovers appears if user click on another tag which is incorrect,pratik24mac,tejas_rawool,Major,Resolved,Fixed,02/Jan/18 10:39,03/Jan/18 13:35,
Bug,ATLAS-2324,13127469,Regression : Entity update by PUT using V1 APIs throws 500 Internal server exception,madhan,sharmadhas,Major,Resolved,Fixed,28/Dec/17 05:15,02/Jan/18 15:16,
Bug,ATLAS-2318,13126521,"UI : Clicking on child tag twice , parent tag is selected",kevalbhatt,sharmadhas,Major,Resolved,Fixed,21/Dec/17 11:01,02/Jan/18 11:32,
Bug,ATLAS-2319,13126524,UI : Deleting a tag which at 25+ position in the tag list in both Flat and Tree structure needs a refresh to remove the tag from the list.,kevalbhatt,sharmadhas,Major,Resolved,Fixed,21/Dec/17 11:02,24/Dec/17 17:00,
Bug,ATLAS-2323,13126765,remove embedded media from term 0330 model,davidrad,davidrad,Major,Resolved,Fixed,22/Dec/17 08:54,22/Dec/17 17:32,
Bug,ATLAS-2273,13120317,Procedure to rebuild index data,,madhan,Major,Resolved,Duplicate,22/Nov/17 20:12,22/Dec/17 00:57,
Bug,ATLAS-2275,13120429,Entity notification serialization results in incorrect format for date attributes in traits,madhan,madhan,Major,Resolved,Fixed,23/Nov/17 10:04,22/Dec/17 00:55,
Bug,ATLAS-2312,13125341,Use ThreadLocal DateFormat objects to avoid simultaneous use from multiple threads,madhan,madhan,Major,Resolved,Fixed,15/Dec/17 22:03,22/Dec/17 00:52,
Bug,ATLAS-2320,13126617,"classification ""*"" with query throws 500 Internal server exception.",madhan,sharmadhas,Major,Resolved,Fixed,21/Dec/17 18:02,21/Dec/17 22:31,
Bug,ATLAS-2316,13125621,Audit when Hive table is created has ENTITY_UPDATE instead of ENTITY_CREATE,ruchi_solani,ruchi_solani,Major,Resolved,Fixed,18/Dec/17 12:31,21/Dec/17 06:43,
Bug,ATLAS-2313,13125564,"Error: Gremlin script execution failed: g.V().has('__typeName', 'Column').limit(25).toList()",,bpgergo,Major,Open,,18/Dec/17 09:07,18/Dec/17 16:05,
Bug,ATLAS-2315,13125612,Atlas says it is successfully started even if the index engine is not working. ,,davidrad,Major,Open,,18/Dec/17 12:07,18/Dec/17 15:02,
Bug,ATLAS-1903,13083139,"When Solr is not available, REST API type update returns HTTP 200 OK although the update was not successful",bpgergo,bpgergo,Major,Open,,28/Jun/17 13:45,18/Dec/17 13:14,
Bug,ATLAS-2282,13120901,Saved favorite search appears only on refresh after creation when there are 25+ favorite searches .,pratik24mac,sharmadhas,Major,Resolved,Fixed,27/Nov/17 11:30,12/Dec/17 14:06,
Bug,ATLAS-2205,13108639,"Atlas webapp build failes, because javax.servlet-api 3.0 is a transitive dependency",bpgergo,bpgergo,Major,Open,,11/Oct/17 14:53,12/Dec/17 12:50,
Bug,ATLAS-2306,13123738,Add Area 0 0045 model and other minor model amendments,davidrad,davidrad,Major,Resolved,Fixed,08/Dec/17 16:33,11/Dec/17 17:36,
Bug,ATLAS-2305,13123698,Update RAT,grahamwallis,grahamwallis,Major,Resolved,Fixed,08/Dec/17 12:54,08/Dec/17 17:07,
Bug,ATLAS-2304,13123635,Relationship search API fails with use of TP3 (Janus graph),madhan,madhan,Major,Resolved,Fixed,08/Dec/17 07:06,08/Dec/17 07:45,
Bug,ATLAS-2303,13123467,Update Area 0 model in line with the latest wiki content,davidrad,davidrad,Major,Resolved,Fixed,07/Dec/17 13:47,07/Dec/17 17:25,
Bug,ATLAS-2302,13123334,Fix test failures in AtlasClientTest,sarath,sarath,Major,Resolved,Fixed,07/Dec/17 00:32,07/Dec/17 00:45,
Bug,ATLAS-2299,13123040,Regression : Creating an entity of unknown type throws NPE,sarath,sarath,Major,Resolved,Fixed,05/Dec/17 23:50,06/Dec/17 18:25,
Bug,ATLAS-2300,13123127,UI - Delete Tag is not functioning from Entity Details page,pratik24mac,tejas_rawool,Major,Resolved,Fixed,06/Dec/17 08:57,06/Dec/17 14:24,
Bug,ATLAS-2293,13122509,Add missing jackson libraries during atlas-hive-plugin-impl packaging,sarath,sarath,Major,Resolved,Fixed,04/Dec/17 07:26,04/Dec/17 16:08,
Bug,ATLAS-2294,13122517,"Extra parameter ""description"" added when creating a type",ruchi_solani,sharmadhas,Major,Resolved,Fixed,04/Dec/17 09:09,04/Dec/17 15:38,
Bug,ATLAS-2291,13122254,Update scope of hbase-server libraries to compile & test ,madhan,madhan,Major,Resolved,Fixed,01/Dec/17 19:31,02/Dec/17 05:09,
Bug,ATLAS-2290,13122104,Unit test failure in HiveMetaStoreBridgeTest,madhan,madhan,Major,Resolved,Fixed,01/Dec/17 07:07,01/Dec/17 07:27,
Bug,ATLAS-2287,13121527,Include lucene libraries when building atlas distribution with Janus profile,sarath,sarath,Major,Resolved,Fixed,29/Nov/17 02:28,30/Nov/17 21:26,
Bug,ATLAS-2286,13121469,Pre-built type 'kafka_topic' should not declare 'topic' attribute as unique,amestry,amestry,Major,Resolved,Fixed,28/Nov/17 22:11,29/Nov/17 01:20,29/Nov/17 00:00
Bug,ATLAS-2277,13120431,"Search using entity and trait attributes - excludeDeletedEntities parameter doesn't take effect when classification is ""*""",madhan,sharmadhas,Major,Resolved,Fixed,23/Nov/17 10:10,27/Nov/17 22:11,
Bug,ATLAS-2274,13120419,"Search using entity and trait attributes - typename and ""*"" in classificationName throws Invalid condition exception",madhan,sharmadhas,Major,Resolved,Fixed,23/Nov/17 09:14,27/Nov/17 22:11,
Bug,ATLAS-2279,13120828,Recovering lost/bad index data,,madhan,Major,Resolved,Duplicate,27/Nov/17 03:58,27/Nov/17 05:00,
Bug,ATLAS-2265,13119181,Update jackson library to newer version,madhan,madhan,Major,Resolved,Fixed,17/Nov/17 10:04,26/Nov/17 16:04,
Bug,ATLAS-2278,13120680,AtlasClientV2 not able to load type registry on windows,,cjangaritas,Major,Open,,24/Nov/17 20:39,24/Nov/17 20:39,
Bug,ATLAS-1116,12996535,Performance monitoring of backend methods in API requests,shwethags,svimal2106,Major,Resolved,Fixed,11/Aug/16 06:04,23/Nov/17 09:42,
Bug,ATLAS-2260,13118875,Ensure BerkeleyDB works with Janus ,,davidrad,Major,Open,,16/Nov/17 10:49,21/Nov/17 09:54,
Bug,ATLAS-2269,13119691,Errors in the Area 0 and 3 models shown up by the latest Jackson libraries,davidrad,davidrad,Major,Resolved,Fixed,20/Nov/17 15:37,21/Nov/17 09:05,
Bug,ATLAS-2271,13119785,Skip deploy of build-tools module during 'mvn deploy',sarath,sarath,Major,Resolved,Fixed,20/Nov/17 22:00,21/Nov/17 03:44,
Bug,ATLAS-2261,13118878,Atlas cannot be built with Titan0 on master with BerkeleyDB,,davidrad,Major,Open,,16/Nov/17 11:02,17/Nov/17 17:00,
Bug,ATLAS-2243,13113096,Code improvement suggested by Static code analysis,sarath,sarath,Major,Resolved,Fixed,30/Oct/17 17:59,31/Oct/17 00:22,
Bug,ATLAS-2208,13108811,Include historical entities in Schema tab checked by default for DELETED tables,pratik24mac,sharmadhas,Major,Resolved,Fixed,12/Oct/17 06:23,30/Oct/17 14:12,
Bug,ATLAS-2236,13112476,UI - Basic Search Post request send attribute filters even after removing Type,kevalbhatt,tejas_rawool,Major,Resolved,Fixed,27/Oct/17 05:51,30/Oct/17 14:11,
Bug,ATLAS-2237,13112485,"Exponential values for tag attribute values for float, double are stored differently.",,sharmadhas,Major,Open,,27/Oct/17 06:31,27/Oct/17 06:35,
Bug,ATLAS-2231,13112194,"UI: Unable to provide f,d notation for float and double tag attribute values respectively.",,sharmadhas,Major,Resolved,Not A Problem,26/Oct/17 06:53,26/Oct/17 15:27,
Bug,ATLAS-2224,13111831,Fix Atlas build-tools dependency,sarath,sarath,Major,Resolved,Fixed,24/Oct/17 23:13,24/Oct/17 23:48,
Bug,ATLAS-2223,13111830,Fix hbase-bridge and hbase-bridge-shim pom version from 0.8.2-SNAPSHOT to 1.0.0-SNAPSHOT,sarath,sarath,Major,Resolved,Fixed,24/Oct/17 23:10,24/Oct/17 23:47,
Bug,ATLAS-2220,13111118,Active state change listener order should be predictable,madhan,madhan,Major,Resolved,Fixed,20/Oct/17 23:00,21/Oct/17 00:56,
Bug,ATLAS-2213,13109740,HiveHook update to remove unused attributes,madhan,madhan,Major,Resolved,Fixed,16/Oct/17 16:48,16/Oct/17 18:19,
Bug,ATLAS-2141,13102817,Regression : Disassociating tag from Entity and Editing tag attributes associated to an entity throw NPE,madhan,sharmadhas,Major,Resolved,Fixed,17/Sep/17 12:17,16/Oct/17 16:41,
Bug,ATLAS-2157,13104000,Atlas Hive hook runs into unhandled exceptions from beeline if there are temp tables involved,madhan,sailajanch,Major,Resolved,Fixed,21/Sep/17 16:03,16/Oct/17 16:40,
Bug,ATLAS-2212,13109664,Regression : Unable to provide negative values directly for tag attributes of data type int.,pratik24mac,sharmadhas,Major,Resolved,Fixed,16/Oct/17 09:49,16/Oct/17 15:42,
Bug,ATLAS-2201,13108431,Test dependency and plugin fixes,apoorvnaik,apoorvnaik,Major,Resolved,Fixed,10/Oct/17 22:34,13/Oct/17 20:59,
Bug,ATLAS-2194,13107973,In Basic Search for Tag if any columns are removed then UI throws exception,kevalbhatt,tejas_rawool,Major,Resolved,Fixed,09/Oct/17 13:21,10/Oct/17 06:14,
Bug,ATLAS-2179,13105216,Split Atlas client library to avoid unnecessary dependencies,apoorvnaik,apoorvnaik,Major,Resolved,Fixed,26/Sep/17 19:12,05/Oct/17 15:35,
Bug,ATLAS-2188,13106876,UI can trim whitespaces at the beginning or end of search query,kevalbhatt,ayubpathan,Major,Resolved,Fixed,04/Oct/17 07:15,04/Oct/17 11:57,
Bug,ATLAS-2089,13097905,Upgrade Jetty version for Atlas,nixon,nixon,Major,Resolved,Fixed,28/Aug/17 08:17,03/Oct/17 10:10,
Bug,ATLAS-2178,13105196,Sending RelationshipAttributes with entity update using legacy refs fails to create edge,,ppadovani,Major,Open,,26/Sep/17 18:11,02/Oct/17 18:48,
Bug,ATLAS-2155,13103928,Attributes with null values are not filtered using search parameters,apoorvnaik,ayubpathan,Major,Resolved,Not A Bug,21/Sep/17 12:57,29/Sep/17 18:06,
Bug,ATLAS-2111,13099203,UI:  Select query is not able to render the search table in Advance search,kevalbhatt,kevalbhatt,Major,Resolved,Fixed,01/Sep/17 12:17,29/Sep/17 07:14,
Bug,ATLAS-2181,13105437,Search API invalid POST and GET descriptions,,davidrad,Major,Open,,27/Sep/17 13:39,27/Sep/17 13:39,
Bug,ATLAS-2154,13103884,UI save-search : No data message showing even after adding favorite search.,kevalbhatt,kevalbhatt,Major,Resolved,Fixed,21/Sep/17 10:27,27/Sep/17 05:44,
Bug,ATLAS-2175,13105052,Infinite refresh scroll appears when a search query is saved.,kevalbhatt,ayubpathan,Major,Resolved,Duplicate,26/Sep/17 11:10,27/Sep/17 05:44,
Bug,ATLAS-2176,13105055,NegativeSSLAndKerberosTest failing due to error in initialization,bpgergo,nixon,Major,Resolved,Fixed,26/Sep/17 11:26,27/Sep/17 04:32,
Bug,ATLAS-2172,13105000,Atlas AD search filter is not get honored when logging into Atlas UI,bpgergo,nixon,Major,Resolved,Fixed,26/Sep/17 06:45,27/Sep/17 04:30,
Bug,ATLAS-2174,13105031,Code Improvement  & Validations,nixon,nixon,Major,Resolved,Fixed,26/Sep/17 09:24,26/Sep/17 23:55,
Bug,ATLAS-2173,13105001,Atlas AD search filter is not get honored when logging into Atlas UI,bpgergo,nixon,Major,Resolved,Duplicate,26/Sep/17 06:45,26/Sep/17 06:57,
Bug,ATLAS-2147,13103199,"querying supertype ""Asset"" with multiple filters fails with ""unresolved datatype. Can not resolve due to unresolved children""",,ayubpathan,Major,Resolved,Not A Problem,19/Sep/17 09:24,24/Sep/17 22:18,
