Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,FLUME-2347,12702771,Add FLUME_JAVA_OPTS which allows users to inject java properties from cmd line,brocknoland,brocknoland,Major,Resolved,Fixed,21/Mar/14 00:29,24/Mar/14 23:30,
Bug,FLUME-1856,12628002,HDFS sink idleTimeout does not close removed BucketWriters,gopinathan.av,cd-wood,Major,Patch Available,,17/Jan/13 08:28,17/Mar/14 06:09,
Bug,FLUME-2345,12700777,Update to Kite 0.12.0 dependency,rdblue,rdblue,Major,Resolved,Fixed,11/Mar/14 18:38,16/Mar/14 13:36,
Bug,FLUME-2263,12683762,Bump Hadoop 2 version to 2.3.0,gopinathan.av,hshreedharan,Major,Resolved,Fixed,10/Dec/13 03:51,16/Mar/14 13:36,
Bug,FLUME-2216,12674734,HDFS file rotations get disabled once maxUnderReplicationCount is reached,gopinathan.av,hshreedharan,Major,Patch Available,,21/Oct/13 06:21,13/Mar/14 17:43,
Bug,FLUME-2276,12685306,flume log4j appender error under debug lever of root logger,gopinathan.av,edwardsbean,Major,Open,,18/Dec/13 03:32,13/Mar/14 06:18,
Bug,FLUME-2151,12662280,Windows:  Update TestExecSource to use native commands on Windows,roshan_naik,roshan_naik,Major,Resolved,Fixed,07/Aug/13 03:59,12/Mar/14 20:52,
Bug,FLUME-2144,12661633,TestCheckpointRebuilder.testFastReplay  fails on Windows due to checkpoint file being memory mapped,roshan_naik,roshan_naik,Major,Resolved,Duplicate,05/Aug/13 04:33,12/Mar/14 04:43,
Bug,FLUME-2128,12658278,HDFS Sink rollSize is calculated based off of uncompressed size of cumulative events.,ted.m,jlord,Major,Patch Available,,17/Jul/13 15:43,11/Mar/14 18:21,
Bug,FLUME-2342,12698980,Document FLUME-2311 - Use standard way of finding queue/topic,,brocknoland,Major,Open,,05/Mar/14 21:10,05/Mar/14 21:10,
Bug,FLUME-2336,12698135,HBase tests that pass in ZK configs must use a new context object,hshreedharan,hshreedharan,Major,Resolved,Fixed,01/Mar/14 19:51,02/Mar/14 00:32,
Bug,FLUME-2335,12698075,TestHBaseSink#testWithoutConfigurationObject() must delete the table at the end of the test,hshreedharan,hshreedharan,Major,Resolved,Fixed,01/Mar/14 01:35,01/Mar/14 16:35,
Bug,FLUME-2324,12695577,Support writing to multiple HBase clusters using HBaseSink,hshreedharan,hshreedharan,Major,Resolved,Fixed,17/Feb/14 20:26,01/Mar/14 01:14,
Bug,FLUME-2329,12696414,Add an alias for the Morphline Solr Sink,hshreedharan,hshreedharan,Major,Resolved,Fixed,20/Feb/14 23:03,01/Mar/14 01:14,
Bug,FLUME-2323,12695109,Morphline sink must increment eventDrainAttemptCount when it takes event from channel,hshreedharan,hshreedharan,Major,Resolved,Fixed,13/Feb/14 23:49,01/Mar/14 00:59,
Bug,FLUME-2283,12686195,Spool Dir source must check interrupt flag before writing to channel,hshreedharan,hshreedharan,Major,Resolved,Fixed,23/Dec/13 19:25,01/Mar/14 00:59,
Bug,FLUME-2328,12696255,FileChannel Dual Checkpoint Backup Thread not released on Application stop,hshreedharan,arajput,Major,Resolved,Fixed,20/Feb/14 14:37,28/Feb/14 23:59,
Bug,FLUME-2331,12696942,Large TMP files created and never closed,,kkumar,Major,Open,,24/Feb/14 15:41,27/Feb/14 10:34,
Bug,FLUME-2327,12696065,HBase sink must close the serializer in the stop method,,hshreedharan,Major,Open,,19/Feb/14 20:29,19/Feb/14 20:29,
Bug,FLUME-2314,12694042,Upgrade to Mapdb 0.9.9,hshreedharan,hshreedharan,Major,Resolved,Fixed,07/Feb/14 23:54,09/Feb/14 18:30,
Bug,FLUME-2315,12694062,org.apache.flume.sink.solr.morphline.BlobDeserializer is unable to handle empty streams,,ehsan,Major,Resolved,Fixed,08/Feb/14 01:38,08/Feb/14 14:32,
Bug,FLUME-2313,12693562,Start the source even if the JMS queue/topic is not available,,hlassiege,Major,Patch Available,,06/Feb/14 13:48,07/Feb/14 10:41,
Bug,FLUME-2306,12691954,onIdleCallback is not canceled when stop hdfs sink,,chenshangan521@163.com,Major,Resolved,Duplicate,29/Jan/14 05:08,01/Feb/14 02:01,
Bug,FLUME-2305,12691930,BucketWriter#close must cancel idleFuture,hshreedharan,hshreedharan,Major,Resolved,Fixed,28/Jan/14 23:12,29/Jan/14 06:29,
Bug,FLUME-1503,12604297,TestFileChannel needs to write to tmp folder inside target directory,paliwalashish,mubarakseyed,Major,Resolved,Won't Fix,21/Aug/12 23:03,27/Jan/14 15:00,
Bug,FLUME-2302,12689650,TestHDFS Sink fails with Can't get Kerberos realm,hshreedharan,hshreedharan,Major,Resolved,Fixed,18/Jan/14 17:36,20/Jan/14 23:43,
Bug,FLUME-2303,12689653,HBaseSink tests can fail based on order of execution,hshreedharan,hshreedharan,Major,Resolved,Fixed,18/Jan/14 17:53,19/Jan/14 06:25,
Bug,FLUME-2301,12689327,Update HBaseSink tests to reflect sink returning backoff only on empty batches,hshreedharan,hshreedharan,Major,Resolved,Fixed,16/Jan/14 19:06,16/Jan/14 20:43,
Bug,FLUME-2300,12689076,Allow for multiple concurrent channel transactions from the same thread,,mpercy,Major,Open,,15/Jan/14 19:56,15/Jan/14 19:56,
Bug,FLUME-2204,12672277,Expose Peer SSL Certificate in AvroSource,,Downchuck,Major,Open,,04/Oct/13 04:43,15/Jan/14 06:22,
Bug,FLUME-1654,12612408,Event always stay at Channel even if HDFS Sink's file has been removed,,dennyy,Major,Patch Available,,18/Oct/12 10:51,15/Jan/14 01:41,
Bug,FLUME-2296,12688376,Flume RPC back off bug,,edwardsbean,Major,Open,,11/Jan/14 03:37,11/Jan/14 05:53,
Bug,FLUME-2291,12687768,Compressed Sequence files should not use default extension for codecs that are not splittable,jlord,hshreedharan,Major,Open,,07/Jan/14 23:54,10/Jan/14 14:58,
Bug,FLUME-2290,12687742,AbstractRpcSink does not properly shutdown the cxnResetExecutor executor and its tasks,,btoddb,Major,Open,,07/Jan/14 21:34,07/Jan/14 21:34,
Bug,FLUME-2289,12687556,Disable maxUnderReplication test which is extremely flakey,hshreedharan,hshreedharan,Major,Resolved,Fixed,07/Jan/14 00:05,07/Jan/14 11:26,
Bug,FLUME-2288,12687386,flume ng compile for cdh4.5,,stephen_htc007,Major,Open,,06/Jan/14 02:51,06/Jan/14 02:51,
Bug,FLUME-2282,12686039,File Channel throws IllegalStateException causing some sources to not be to recover from a reconfig,,roshan_naik,Major,Open,,22/Dec/13 06:41,24/Dec/13 18:34,
Bug,FLUME-981,12543434,"Unify sink failure behavior, throwing EventDeliveryException",paliwalashish,juhanic,Major,Patch Available,,21/Feb/12 07:09,23/Dec/13 17:13,
Bug,FLUME-2265,12683904,Closed bucket writers should be removed from sfwriters map,hshreedharan,hshreedharan,Major,Resolved,Fixed,10/Dec/13 19:39,23/Dec/13 14:02,
Bug,FLUME-2279,12685663,HDFSSequenceFile doesn't support custom serializers,,hsingh88,Major,Open,,19/Dec/13 19:35,20/Dec/13 01:38,
Bug,FLUME-2089,12652906,ElasticsearchSink blocks and raises exceptions when event body has unexpected encoding,paliwalashish,ejsarge,Major,Patch Available,,14/Jun/13 16:04,17/Dec/13 05:33,
Bug,FLUME-2118,12655718,Occasional multi-hour pauses in file channel replay,,juhanic,Major,Resolved,Duplicate,02/Jul/13 07:21,15/Dec/13 22:44,
Bug,FLUME-1946,12636694,Tolerate disk failure in FileChannel,hshreedharan,mpercy,Major,Open,,13/Mar/13 00:33,15/Dec/13 19:07,
Bug,FLUME-1860,12628256,Remove transaction capacity from Memory and File channels,,hshreedharan,Major,Resolved,Won't Fix,18/Jan/13 18:50,14/Dec/13 08:38,
Bug,FLUME-2186,12667626,Log4jAppender throws a NPE when Flume is turned off,paliwalashish,christophel,Major,Patch Available,,09/Sep/13 17:37,14/Dec/13 06:59,
Bug,FLUME-2271,12684601,Log4j appender source can cause NullPointerException even in Unsafe mode,,mkazia,Major,Patch Available,,14/Dec/13 03:47,14/Dec/13 06:55,
Bug,FLUME-2266,12683942,Update Morphline Sink to kite-0.10.0,whoschek,whoschek,Major,Resolved,Fixed,10/Dec/13 23:22,13/Dec/13 07:32,
Bug,FLUME-1971,12641090,Log4jAppender that uses an Embedded Agent internally,,hshreedharan,Major,Open,,05/Apr/13 18:26,12/Dec/13 15:39,
Bug,FLUME-1771,12619349,JDBCChannel does not work with FlumeAvroEvent Serializer,paliwalashish,brocknoland,Major,Open,,06/Dec/12 20:40,11/Dec/13 09:37,
Bug,FLUME-1951,12636974,Remove unused future from FlumeEventQueue,hshreedharan,hshreedharan,Major,Resolved,Fixed,14/Mar/13 07:19,11/Dec/13 09:34,
Bug,FLUME-2117,12655636,HBaseSink & flume.SinkRunner - Infinite loop ,,charlesorth,Major,Open,,01/Jul/13 18:39,10/Dec/13 21:45,
Bug,FLUME-2238,12679565,Provide option to configure worker threads in NettyAvroRpcClient,gnoremac,paliwalashish,Major,Resolved,Fixed,16/Nov/13 12:02,10/Dec/13 09:56,
Bug,FLUME-2262,12683699,Log4j Appender should use timeStamp field not getTimestamp,brocknoland,brocknoland,Major,Resolved,Fixed,09/Dec/13 22:13,10/Dec/13 09:56,
Bug,FLUME-2261,12683650,Flume HDFS sinks can't overcome NN HA switching,,serega_sheypak,Major,Open,,09/Dec/13 18:20,09/Dec/13 20:09,
Bug,FLUME-2249,12680823,Interceptors are failing to modify/drop events with log4j appender and avro source.,,pspm@i.ua,Major,Resolved,Not A Problem,22/Nov/13 22:13,09/Dec/13 08:28,
Bug,FLUME-2255,12681686,Spooling Directory Source cannot handle channel exceptions,hshreedharan,hshreedharan,Major,Resolved,Fixed,27/Nov/13 23:52,06/Dec/13 10:51,
Bug,FLUME-1365,12598370,Flume-ng with syslog events break with certain characters in message body,paliwalashish,varoun,Major,Open,,11/Jul/12 13:20,02/Dec/13 14:11,
Bug,FLUME-2133,12658984,Avro sink fails with SSL enabled and environment is other than Oracle JVM,paliwalashish,chri5k,Major,Open,,21/Jul/13 21:23,29/Nov/13 10:48,
Bug,FLUME-1641,12611731,Quickly reconnecting with Netty Avro RPC client causes OOME from lack of direct memory,,mpercy,Major,Open,,14/Oct/12 05:44,18/Nov/13 09:22,
Bug,FLUME-2235,12677838,idleFuture should be cancelled at the start of append,hshreedharan,hshreedharan,Major,Resolved,Fixed,06/Nov/13 18:45,09/Nov/13 07:18,
Bug,FLUME-2233,12677465,MemoryChannel lock contention on every put due to bytesRemaining Semaphore,hshreedharan,hshreedharan,Major,Resolved,Fixed,04/Nov/13 22:49,09/Nov/13 07:18,
Bug,FLUME-2221,12675881,NIO Worker threads remain open when connection fails,,mfish04,Major,Resolved,Not A Problem,25/Oct/13 20:01,25/Oct/13 20:42,
Bug,FLUME-2210,12673259,UnresolvedAddressException when using multiple hostNames in Elasticsearch sink configuration,dib.ghosh,nicktgr15,Major,Resolved,Fixed,10/Oct/13 16:19,25/Oct/13 02:12,
Bug,FLUME-1666,12613257,Syslog source strips timestamp and hostname from log message body,jlord,jsw,Major,Resolved,Fixed,24/Oct/12 09:21,21/Oct/13 21:51,
Bug,FLUME-1959,12638859,AsyncHbaseSink doesn't allow non-standard ZK client port configurations,,chris_mowforth,Major,Open,,25/Mar/13 11:28,16/Oct/13 14:17,
Bug,FLUME-2208,12672918,Jetty's default SocketSelector leaks File descriptors,hshreedharan,hshreedharan,Major,Resolved,Fixed,08/Oct/13 22:48,09/Oct/13 03:24,
Bug,FLUME-2200,12671244,"HTTP Source should be able to use ""port"" parameter if SSL is enabled",hshreedharan,hshreedharan,Major,Resolved,Fixed,29/Sep/13 06:42,08/Oct/13 22:13,
Bug,FLUME-2160,12663722,SpoolDirectorySource uncaught exception,,rheise,Major,Open,,14/Aug/13 19:49,07/Oct/13 13:29,
Bug,FLUME-2201,12671390,2 forms of timezone not supported by RFC5424 implementation,,hoffman60613,Major,Open,,30/Sep/13 16:41,30/Sep/13 16:45,
Bug,FLUME-2198,12669602,Avro Source should disable itself if ipFilterRules contains invalid rules,hshreedharan,hshreedharan,Major,Resolved,Fixed,20/Sep/13 04:55,28/Sep/13 05:41,
Bug,FLUME-2195,12668890,HDFS Sink Kerberos tests fails in hadoop-2 profile,,hshreedharan,Major,Open,,16/Sep/13 21:33,16/Sep/13 21:33,
Bug,FLUME-2187,12667744,TTL Channel,hshreedharan,hshreedharan,Major,Open,,10/Sep/13 05:59,10/Sep/13 05:59,
Bug,FLUME-2138,12660815,Setting hdfs.useLocalTimeStamp = true without the timestamp interceptor configured will result in delivery failure,jlord,jlord,Major,Resolved,Cannot Reproduce,30/Jul/13 23:16,28/Aug/13 03:16,
Bug,FLUME-2177,12665338,File Channel caching,,hshreedharan,Major,Open,,23/Aug/13 22:11,23/Aug/13 22:19,
Bug,FLUME-2174,12664950,Integration of morphline solr sink puts Lucene/Solr dependencies on the default classpath,rvs,rvs,Major,Resolved,Fixed,22/Aug/13 00:07,22/Aug/13 08:23,
Bug,FLUME-2157,12663011,Spool directory source does not shut down correctly when Flume is reconfigured,mpercy,mpercy,Major,Resolved,Fixed,10/Aug/13 02:28,12/Aug/13 22:17,
Bug,FLUME-1947,12636728,ExecSource should optionally block if the channel is full.,hshreedharan,hshreedharan,Major,Patch Available,,13/Mar/13 05:07,12/Aug/13 02:50,
Bug,FLUME-2156,12663003,Unregister then re-register MonitoredCounterGroup JMX MBeans on reconfigure,mpercy,mpercy,Major,Resolved,Fixed,10/Aug/13 00:27,11/Aug/13 08:35,
Bug,FLUME-2153,12662675,Mark BucketPath as Internal,hshreedharan,hshreedharan,Major,Patch Available,,08/Aug/13 18:28,08/Aug/13 18:30,
Bug,FLUME-2134,12659471,AsyncHbase Sink bugfix plus tests errors on Windows,roshan_naik,roshan_naik,Major,Resolved,Fixed,24/Jul/13 00:25,06/Aug/13 01:34,
Bug,FLUME-2051,12649245,Surefire 2.12 cannot run a single test on Windows. Upgrade to 2.12.3,roshan_naik,roshan_naik,Major,Resolved,Fixed,24/May/13 02:23,23/Jul/13 17:04,
Bug,FLUME-2054,12649845,Support Version Info  on Windows  and fix failure of TestVersionInfo ,roshan_naik,roshan_naik,Major,Resolved,Fixed,29/May/13 05:51,23/Jul/13 17:03,
Bug,FLUME-2057,12650074,Failures in  FileChannel's TestEventQueueBackingStoreFactory  on Windows,roshan_naik,roshan_naik,Major,Resolved,Fixed,30/May/13 02:04,23/Jul/13 17:02,
Bug,FLUME-2060,12650197,Failure in TestLog.testReplaySucceedsWithUnusedEmptyLogMetaDataFastReplay test on Windows,roshan_naik,roshan_naik,Major,Resolved,Fixed,30/May/13 19:03,23/Jul/13 17:01,
Bug,FLUME-1912,12631862,Add Sasl support to Thrift RPC,,hshreedharan,Major,Open,,12/Feb/13 01:54,23/Jul/13 01:39,
Bug,FLUME-1787,12624314,Implement Pre-commit testing with Jenkins,brocknoland,brocknoland,Major,Resolved,Fixed,17/Dec/12 17:23,16/Jul/13 00:46,
Bug,FLUME-2121,12656957,Upgrade Flume to log4j 1.2.17 to be in sync with HDFS/HBase,hshreedharan,hshreedharan,Major,Resolved,Fixed,09/Jul/13 22:17,15/Jul/13 22:46,
Bug,FLUME-2124,12657171,Upgrade Morphline Solr Sink to CDK 0.4.1,whoschek,whoschek,Major,Resolved,Fixed,10/Jul/13 23:22,11/Jul/13 02:07,
Bug,FLUME-2110,12654616,Scribe Source must check if category is null before inserting the headers,hshreedharan,hshreedharan,Major,Resolved,Fixed,24/Jun/13 23:27,28/Jun/13 21:36,
Bug,FLUME-2115,12655218,FileChannel tool to truncate files at first sign of corruption,,brocknoland,Major,Open,,27/Jun/13 20:40,27/Jun/13 20:40,
Bug,FLUME-1110,12550039,HDFS Sink throws IllegalStateException when flume-daemon shuts down,prasadm,prasadm,Major,Resolved,Cannot Reproduce,06/Apr/12 22:42,25/Jun/13 08:30,
Bug,FLUME-1403,12600570,File channel throws logFile is null exception in channel.take,,hshreedharan,Major,Open,,28/Jul/12 19:00,25/Jun/13 00:12,
Bug,FLUME-1000,12544281,Properties validator misses an invalid config,,will@cloudera.com,Major,Open,,27/Feb/12 17:30,25/Jun/13 00:12,
Bug,FLUME-1291,12595040,FileChannel log close calls interrupt on current thread and does not kill worker thread immediately,hshreedharan,hshreedharan,Major,Open,,19/Jun/12 01:33,25/Jun/13 00:12,
Bug,FLUME-1165,12553422,Separate the component factories into pools which hold state and factories which simply create the new components,hshreedharan,hshreedharan,Major,Open,,30/Apr/12 21:29,25/Jun/13 00:12,
Bug,FLUME-1481,12603168,Custom component may not support dynamic configuration,,dennyy,Major,Open,,13/Aug/12 02:57,25/Jun/13 00:12,
Bug,FLUME-1308,12595516,HDFS Sink throws DFSOutputStream when exception when maxOpenFiles=1,,will@cloudera.com,Major,Open,,22/Jun/12 01:36,25/Jun/13 00:12,
Bug,FLUME-1203,12555258,Hbase Sink needs to check for partial failures.,,hshreedharan,Major,Open,,15/May/12 00:16,25/Jun/13 00:12,
Bug,FLUME-1411,12600925,Add average events per second params to MBeans,ted.m,hshreedharan,Major,Open,,31/Jul/12 22:34,25/Jun/13 00:12,
Bug,FLUME-1283,12560866,Flume HDFS Sink can't generate file  name containing space and : which mentioned by %c,leslin123,leslin123,Major,Open,,16/Jun/12 13:08,25/Jun/13 00:12,
Bug,FLUME-1233,12558455,HDFS Sink has problem with %c escape sequence in bucket path,,will@cloudera.com,Major,Open,,29/May/12 16:56,25/Jun/13 00:12,
Bug,FLUME-1815,12625586,File Channel auto-recovery when checkpoint is bad should be optional,,hshreedharan,Major,Open,,31/Dec/12 18:58,25/Jun/13 00:12,
Bug,FLUME-1152,12552826,flume-ng script has issue with hadoop 0.23 script,,will@cloudera.com,Major,Open,,26/Apr/12 10:17,25/Jun/13 00:12,
Bug,FLUME-1919,12632670,Consider adding areYouOK() RPC calls to Avro & Thrift RPC mechanisms,,mpercy,Major,Open,,15/Feb/13 23:20,25/Jun/13 00:12,
Bug,FLUME-1378,12599236,Sink falls into infinite lifecycle with EventDeliveryException,dennyy,dennyy,Major,Open,,18/Jul/12 09:11,25/Jun/13 00:12,
Bug,FLUME-2103,12654566,"Change Javadoc generation per CVE-2013-1571, VU#225657",,rgoers,Major,Open,,24/Jun/13 18:46,24/Jun/13 23:56,
Bug,FLUME-1474,12602737,Multiple Sinks can connect to single Channel,dennyy,dennyy,Major,Resolved,Duplicate,10/Aug/12 01:46,23/Jun/13 20:56,
Bug,FLUME-1475,12602738,Multiple Sinks can connect to single Channel,dennyy,dennyy,Major,Resolved,Not A Problem,10/Aug/12 01:52,23/Jun/13 20:56,
Bug,FLUME-1439,12602350,Multiple Sinks can connect to same Channel,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 06:42,23/Jun/13 20:56,
Bug,FLUME-1830,12627236,Flume User Guide missing some props for SpoolDirectorySource,alo.alt,will@cloudera.com,Major,Resolved,Duplicate,11/Jan/13 19:27,23/Jun/13 20:56,
Bug,FLUME-1459,12602402,Source should not submit event to Channel which it doesnot connect to any Sink,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 08:12,23/Jun/13 20:56,
Bug,FLUME-1457,12602388,Source should not submit event to Channel which it doesnot connect to any Sink,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 07:53,23/Jun/13 20:56,
Bug,FLUME-1477,12602832,Multiple Sinks can connect to single Channel,dennyy,dennyy,Major,Resolved,Duplicate,10/Aug/12 02:07,23/Jun/13 20:56,
Bug,FLUME-1473,12602736,Multiple Sinks can connect to single Channel,dennyy,dennyy,Major,Resolved,Duplicate,10/Aug/12 01:43,23/Jun/13 20:56,
Bug,FLUME-1476,12602830,Multiple Sinks can connect to single Channel,dennyy,dennyy,Major,Resolved,Duplicate,10/Aug/12 02:02,23/Jun/13 20:56,
Bug,FLUME-1831,12627237,Flume User Guide specifies default value for bufferMaxLineLength for SpoolDirectorySource when there's no default,alo.alt,will@cloudera.com,Major,Resolved,Duplicate,11/Jan/13 19:33,23/Jun/13 20:56,
Bug,FLUME-1446,12602362,Source should not submit event to Sink which it doesnot connect to any Sink,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 07:02,23/Jun/13 20:56,
Bug,FLUME-1458,12602393,Source should not submit event to Channel which it doesnot connect to any Sink,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 08:01,23/Jun/13 20:56,
Bug,FLUME-1091,12549245,Please add section about sink groups to the Flume User's Guide,prasadm,will@cloudera.com,Major,Resolved,Implemented,02/Apr/12 22:23,23/Jun/13 20:56,
Bug,FLUME-1461,12602421,Multiple Sinks can connect to single Channel,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 08:31,23/Jun/13 20:56,
Bug,FLUME-1455,12602385,Source should not submit event to Channel which it doesnot connect to any Sink,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 07:44,23/Jun/13 20:56,
Bug,FLUME-1472,12602735,Multiple Sinks can connect to single Channel,dennyy,dennyy,Major,Resolved,Duplicate,10/Aug/12 01:40,23/Jun/13 20:56,
Bug,FLUME-1454,12602382,Source should not submit event to Channel which it doesnot connect to any Sink,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 07:41,23/Jun/13 20:56,
Bug,FLUME-1782,12623854,Elastic Search sink does not use UTC to determine the correct index to write to.,ejsarge,ejsarge,Major,Closed,Won't Fix,13/Dec/12 23:00,23/Jun/13 20:56,
Bug,FLUME-1460,12602403,Source should not submit event to Channel which it doesnot connect to any Sink,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 08:16,23/Jun/13 20:56,
Bug,FLUME-1456,12602386,Source should not submit event to Channel which it doesnot connect to any Sink,dennyy,dennyy,Major,Resolved,Duplicate,09/Aug/12 07:46,23/Jun/13 20:56,
Bug,FLUME-1471,12602733,Multiple Sinks can connect to single Channel,dennyy,dennyy,Major,Resolved,Duplicate,10/Aug/12 01:23,23/Jun/13 20:56,
Bug,FLUME-1547,12606705,avro-sink example is wrong in user guide,mpercy,mpercy,Major,Resolved,Fixed,08/Sep/12 04:41,23/Jun/13 20:53,
Bug,FLUME-1539,12606205,Refactor TestFileChannel into multiple classes,,hshreedharan,Major,Resolved,Fixed,05/Sep/12 06:43,23/Jun/13 20:53,
Bug,FLUME-1532,12605778,Increase test timeouts even further.,hshreedharan,hshreedharan,Major,Closed,Fixed,31/Aug/12 20:49,23/Jun/13 20:53,
Bug,FLUME-1489,12603677,scribe-source sources not included in packaged source tarball,juhanic,juhanic,Major,Resolved,Fixed,16/Aug/12 01:55,23/Jun/13 20:53,
Bug,FLUME-1395,12600039,Dead link on flume.apache.org,,will@cloudera.com,Major,Resolved,Fixed,24/Jul/12 17:15,23/Jun/13 20:53,
Bug,FLUME-1394,12600033,Flume's JIRA home page needs to be updated,,will@cloudera.com,Major,Resolved,Fixed,24/Jul/12 16:44,23/Jun/13 20:53,
Bug,FLUME-1401,12600544,Asynchbase sink should be configurable to support timeout,hshreedharan,hshreedharan,Major,Resolved,Fixed,28/Jul/12 01:36,23/Jun/13 20:53,
Bug,FLUME-1862,12628631,ElasticSearchSink test is flakey,gnoremac,hshreedharan,Major,Resolved,Fixed,21/Jan/13 22:43,23/Jun/13 20:53,
Bug,FLUME-1369,12598627,Code and user guide documentation out of sync for interceptors,pwendell@gmail.com,pwendell@gmail.com,Major,Resolved,Fixed,12/Jul/12 21:16,23/Jun/13 20:53,
Bug,FLUME-1842,12627576,AsyncHBaseSink timeout is not calculated correctly,hshreedharan,hshreedharan,Major,Resolved,Fixed,15/Jan/13 02:17,23/Jun/13 20:53,
Bug,FLUME-1380,12599335,File channel log can record the op code and not the operation in some cases,aprabhakar,aprabhakar,Major,Resolved,Fixed,18/Jul/12 20:04,23/Jun/13 20:53,
Bug,FLUME-2072,12651255,JMX metrics support for HBase Sink,sravya,sravya,Major,Resolved,Fixed,06/Jun/13 02:24,23/Jun/13 20:48,
Bug,FLUME-2043,12647151,JMS Source removed on failure to create configuration,deepesh,deepesh,Major,Resolved,Fixed,11/May/13 04:43,23/Jun/13 20:48,
Bug,FLUME-1986,12641943,doTestInflightCorrupts should not commit transactions ,hshreedharan,hshreedharan,Major,Resolved,Fixed,10/Apr/13 23:03,23/Jun/13 20:47,
Bug,FLUME-1402,12600547,Loadbalancing code (sink selectors and RpcClient) should blacklist failed downstream agents.,,hshreedharan,Major,Resolved,Duplicate,28/Jul/12 02:50,23/Jun/13 20:46,
Bug,FLUME-2037,12646561,testDataFilesRequiredByBackupNotDeleted is flakey,hshreedharan,hshreedharan,Major,Patch Available,,08/May/13 06:01,23/Jun/13 20:38,
Bug,FLUME-2026,12644894,TestHTTPSource should use any available port rather than a hardcoded port number,hshreedharan,hshreedharan,Major,Resolved,Fixed,26/Apr/13 18:02,23/Jun/13 12:00,
Bug,FLUME-1573,12607394,Duplicated HDFS file name when multiple SinkRunner was existing,dennyy,dennyy,Major,Open,,13/Sep/12 03:26,23/Jun/13 09:05,
Bug,FLUME-2096,12653705,"HDFS Not appending to a file, continuously rollng file.",,joshmyers,Major,Resolved,Not A Problem,19/Jun/13 13:49,22/Jun/13 08:56,
Bug,FLUME-1975,12641315,Use TThreadedSelectServer in ThriftSource if it is available,hshreedharan,hshreedharan,Major,Resolved,Fixed,08/Apr/13 05:19,22/Jun/13 01:29,
Bug,FLUME-1924,12633552,Bug in serializer context parsing in RollingFileSink,mpercy,mpercy,Major,Resolved,Fixed,22/Feb/13 06:07,21/Jun/13 23:41,
Bug,FLUME-2082,12652333,JMX support for Seq Generator Source,sravya,sravya,Major,Resolved,Fixed,12/Jun/13 07:13,21/Jun/13 21:44,
Bug,FLUME-2081,12652327,JMX metrics support for SpoolDir,sravya,sravya,Major,Resolved,Fixed,12/Jun/13 06:39,21/Jun/13 21:44,
Bug,FLUME-2083,12652572,Avro Source should not start if SSL is enabled and keystore cannot be opened,mpercy,mpercy,Major,Resolved,Fixed,13/Jun/13 06:08,19/Jun/13 01:18,
Bug,FLUME-2075,12651768,Flume agents should be able to have custom max heap sizes set,,ejsarge,Major,Closed,Won't Fix,07/Jun/13 19:01,17/Jun/13 21:59,
Bug,FLUME-2090,12653265,Support inheritance in configs,,mpercy,Major,Open,,17/Jun/13 19:47,17/Jun/13 19:47,
Bug,FLUME-2025,12644779,ThriftSource throws NPE in stop() if start() failed because socket open failed or if thrift server instance creation threw.,hshreedharan,hshreedharan,Major,Resolved,Fixed,26/Apr/13 06:01,14/Jun/13 02:22,
Bug,FLUME-1923,12633490,Bad indentation causes errors in Flume User Guide,hshreedharan,hshreedharan,Major,Resolved,Not A Problem,21/Feb/13 22:57,13/Jun/13 21:24,
Bug,FLUME-2084,12652575,Implement client SSL certificate authentication (2-way authentication) for Avro source & sink,,mpercy,Major,Open,,13/Jun/13 06:33,13/Jun/13 06:33,
Bug,FLUME-1968,12640799,FileChannel new format while being backwards compatible,,brocknoland,Major,Open,,04/Apr/13 16:03,12/Jun/13 03:51,
Bug,FLUME-2067,12650746,Logging from log4j2 FlumeAppender with BerkeleyDB agent from Jetty webapp to Avro source with full queue raises ClosedByInterruptException,,ejsarge,Major,Closed,Invalid,03/Jun/13 21:28,11/Jun/13 16:51,
Bug,FLUME-2047,12648613,Doc issue with Spooling directory source,,brocknoland,Major,Resolved,Duplicate,21/May/13 13:25,29/May/13 20:33,
Bug,FLUME-2002,12642566,Flume RPC Client creates 2 threads per each log attempt if the remote flume agent goes down,mpercy,ejsarge,Major,Closed,Fixed,15/Apr/13 17:06,15/May/13 20:34,
Bug,FLUME-2044,12647651,HDFS Sink impersonation fails after the first file,hshreedharan,hshreedharan,Major,Resolved,Fixed,15/May/13 01:15,15/May/13 09:42,
Bug,FLUME-2042,12646917,log4jappender timeout should be configurable,hshreedharan,hshreedharan,Major,Resolved,Fixed,09/May/13 23:41,11/May/13 23:18,
